Source,Target,Type,id,label,timeset,weight,wikiweight,isolateedge,distinctweight,source_name,target_name
Q156193,Q11614034,Directed,6123,,,1.0,1,0,1,Pierre Boulez,Takashi Funayama
Q184622,Q4934869,Directed,6126,,,1.0,1,0,1,Jean Genet,Eva Alexanderson
Q184622,Q161933,Directed,6128,,,2.0,1,0,1,Jean Genet,Alberto Moravia
Q184622,Q156193,Directed,6129,,,3.0,2,0,1,Jean Genet,Pierre Boulez
Q184622,Q2185,Directed,6130,,,2.0,1,0,1,Jean Genet,Georges Pompidou
Q184622,Q2038,Directed,6131,,,3.0,2,0,1,Jean Genet,François Mitterrand
Q184622,Q41042,Directed,6137,,,1.0,1,0,1,Jean Genet,Harold Pinter
Q184622,Q309768,Directed,6138,,,1.0,1,0,1,Jean Genet,Fernando Arrabal
Q184622,Q590224,Directed,6140,,,3.0,1,0,1,Jean Genet,Marusya Klimova
Q184622,Q295537,Directed,6141,,,1.0,1,0,1,Jean Genet,Eduard Limonov
Q156193,Q80135,Directed,6142,,,2.0,2,0,1,Pierre Boulez,Dmitri Shostakovich
Q156193,Q150767,Directed,6143,,,1.0,1,0,1,Pierre Boulez,Benjamin Britten
Q156193,Q189729,Directed,6144,,,1.0,1,0,1,Pierre Boulez,Philip Glass
Q156193,Q262791,Directed,6145,,,1.0,1,0,1,Pierre Boulez,Steve Reich
Q156193,Q116185,Directed,6146,,,1.0,1,0,1,Pierre Boulez,Michel Tabachnik
Q156193,Q57244,Directed,6151,,,1.0,1,0,1,Pierre Boulez,Paul Hindemith
Q156193,Q49481,Directed,6152,,,1.0,1,0,1,Pierre Boulez,Sergei Prokofiev
Q156193,Q354335,Directed,6153,,,1.0,1,0,1,Pierre Boulez,Harrison Birtwistle
Q156193,Q548149,Directed,6154,,,1.0,1,0,1,Pierre Boulez,Gérard Grisey
Q156193,Q152880,Directed,6155,,,1.0,1,0,1,Pierre Boulez,Iannis Xenakis
Q156193,Q48184,Directed,6156,,,1.0,1,0,1,Pierre Boulez,György Kurtág
Q184622,Q5964149,Directed,6161,,,3.0,1,0,1,Jean Genet,Ahmad Kamyabi Mask
Q156193,Q2042,Directed,6163,,,1.0,1,0,1,Pierre Boulez,Charles de Gaulle
Q156193,Q186264,Directed,6165,,,1.0,1,0,1,Pierre Boulez,Darius Milhaud
Q156193,Q191408,Directed,6167,,,1.0,1,0,1,Pierre Boulez,Francis Poulenc
Q156193,Q312529,Directed,6170,,,1.0,1,0,1,Pierre Boulez,André Masson
Q156193,Q151580,Directed,6174,,,1.0,1,0,1,Pierre Boulez,Alexander Calderón Gonzales
Q156193,Q37327,Directed,6175,,,1.0,1,0,1,Pierre Boulez,Samuel Beckett
Q156193,Q161955,Directed,6176,,,1.0,1,0,1,Pierre Boulez,André Breton
Q156193,Q318829,Directed,6177,,,1.0,1,0,1,Pierre Boulez,Henri Dutilleux
Q156193,Q152388,Directed,6182,,,1.0,1,0,1,Pierre Boulez,Theodor W. Adorno
Q1719595,Q130631,Directed,6183,,,6.0,3,0,1,Pierre Alféri,Jacques Derrida
Q374654,Q50764,Directed,6185,,,6.0,6,0,1,René Schérer,Éric Rohmer
Q1719595,Q517055,Directed,6187,,,6.0,3,0,1,Pierre Alféri,Suzanne Doppelt
Q1309970,Q374654,Directed,6189,,,11.0,4,0,1,Guy Hocquenghem,René Schérer
Q3093872,Q184226,Directed,6190,,,4.0,4,0,1,Gabriel Matzneff,Gilles Deleuze
Q3171540,Q449087,Directed,6191,,,1.0,1,0,1,Jean Danet,Jean Delannoy
Q1719595,Q311687,Directed,6192,,,4.0,2,0,1,Pierre Alféri,Giorgio Agamben
Q374654,Q184226,Directed,6193,,,10.0,4,0,1,René Schérer,Gilles Deleuze
Q1719595,Q533444,Directed,6194,,,4.0,2,0,1,Pierre Alféri,Meyer Schapiro
Q3093872,Q379956,Directed,6195,,,5.0,5,0,1,Gabriel Matzneff,Henry de Montherlant
Q3171540,Q1563300,Directed,6196,,,1.0,1,0,1,Jean Danet,René Allio
Q374654,Q44272,Directed,6197,,,6.0,4,0,1,René Schérer,Michel Foucault
Q374654,Q352465,Directed,6198,,,5.0,4,0,1,René Schérer,Félix Guattari
Q374654,Q1309970,Directed,6199,,,13.0,6,0,1,René Schérer,Guy Hocquenghem
Q3171540,Q151164,Directed,6200,,,1.0,1,0,1,Jean Danet,André Malraux
Q374654,Q503017,Directed,6201,,,1.0,1,0,1,René Schérer,Jean-Luc Nancy
Q362349,Q2494,Directed,6205,,,3.0,3,0,1,André Glucksmann,Benedict XVI
Q374654,Q25120,Directed,6207,,,1.0,1,0,1,René Schérer,Pier Paolo Pasolini
Q1719595,Q3290692,Directed,6208,,,4.0,2,0,1,Pierre Alféri,Marguerite Derrida
Q374654,Q537924,Directed,6209,,,1.0,1,0,1,René Schérer,Raoul Vaneigem
Q3093872,Q4128,Directed,6211,,,3.0,3,0,1,Gabriel Matzneff,Louis Aragon
Q3093872,Q1309970,Directed,6212,,,3.0,3,0,1,Gabriel Matzneff,Guy Hocquenghem
Q362349,Q160640,Directed,6214,,,13.0,10,0,1,André Glucksmann,Raymond Aron
Q3093872,Q324944,Directed,6215,,,3.0,3,0,1,Gabriel Matzneff,Philippe Sollers
Q3171540,Q134262,Directed,6216,,,1.0,1,0,1,Jean Danet,Tennessee Williams
Q551749,Q2105,Directed,6219,,,1.0,1,0,1,Francis Ponge,Jacques Chirac
Q3171540,Q9364,Directed,6220,,,1.0,1,0,1,Jean Danet,Jean-Paul Sartre
Q551749,Q152176,Directed,6221,,,1.0,1,0,1,Francis Ponge,Paul Éluard
Q551749,Q161955,Directed,6222,,,1.0,1,0,1,Francis Ponge,André Breton
Q551749,Q4128,Directed,6224,,,1.0,1,0,1,Francis Ponge,Louis Aragon
Q1333153,Q130631,Directed,6225,,,48.0,13,0,1,Philippe Lacoue-Labarthe,Jacques Derrida
Q1333153,Q169906,Directed,6227,,,22.0,9,0,1,Philippe Lacoue-Labarthe,Jacques Lacan
Q551749,Q165274,Directed,6228,,,1.0,1,0,1,Francis Ponge,Jacques Prévert
Q551749,Q315015,Directed,6229,,,1.0,1,0,1,Francis Ponge,René Char
Q1333153,Q153905,Directed,6230,,,40.0,10,0,1,Philippe Lacoue-Labarthe,Paul Celan
Q297758,Q9364,Directed,6231,,,21.0,18,0,1,Nathalie Sarraute,Jean-Paul Sartre
Q7197,Q9364,Directed,6232,,,338.0,85,0,1,Simone de Beauvoir,Jean-Paul Sartre
Q462585,Q152176,Directed,6233,,,7.0,4,0,1,Edmond Jabès,Paul Éluard
Q362349,Q9364,Directed,6234,,,6.0,6,0,1,André Glucksmann,Jean-Paul Sartre
Q462585,Q336467,Directed,6235,,,4.0,2,0,1,Edmond Jabès,Philippe Soupault
Q1333153,Q61078,Directed,6236,,,24.0,10,0,1,Philippe Lacoue-Labarthe,Walter Benjamin
Q1333153,Q503017,Directed,6237,,,42.0,11,0,1,Philippe Lacoue-Labarthe,Jean-Luc Nancy
Q7197,Q219368,Directed,6238,,,12.0,11,0,1,Simone de Beauvoir,Judith Butler
Q462585,Q160780,Directed,6239,,,4.0,2,0,1,Edmond Jabès,Henri Michaux
Q362349,Q313509,Directed,6240,,,15.0,11,0,1,André Glucksmann,Bernard-Henri Lévy
Q7197,Q34670,Directed,6241,,,32.0,27,0,1,Simone de Beauvoir,Albert Camus
Q362349,Q9960,Directed,6243,,,3.0,3,0,1,André Glucksmann,Ronald Reagan
Q7197,Q255463,Directed,6244,,,7.0,6,0,1,Simone de Beauvoir,Camille Paglia
Q462585,Q462591,Directed,6245,,,4.0,2,0,1,Edmond Jabès,Michel Leiris
Q462585,Q430765,Directed,6246,,,4.0,2,0,1,Edmond Jabès,Roger Caillois
Q462585,Q153034,Directed,6248,,,16.0,5,0,1,Edmond Jabès,Emmanuel Levinas
Q7197,Q270705,Directed,6249,,,7.0,6,0,1,Simone de Beauvoir,Adrienne Rich
Q462585,Q153905,Directed,6250,,,10.0,3,0,1,Edmond Jabès,Paul Celan
Q7197,Q103591,Directed,6252,,,22.0,16,0,1,Simone de Beauvoir,Germaine Greer
Q3171540,Q44272,Directed,6253,,,2.0,2,0,1,Jean Danet,Michel Foucault
Q1719595,Q2300248,Directed,6254,,,4.0,1,0,1,Pierre Alféri,Frédéric Lordon
Q462585,Q250136,Directed,6256,,,6.0,3,0,1,Edmond Jabès,Yves Bonnefoy
Q362349,Q2105,Directed,6257,,,3.0,3,0,1,André Glucksmann,Jacques Chirac
Q462585,Q733295,Directed,6259,,,4.0,2,0,1,Edmond Jabès,Jacques Dupin
Q1309970,Q184226,Directed,6261,,,9.0,6,0,1,Guy Hocquenghem,Gilles Deleuze
Q1719595,Q17350925,Directed,6262,,,2.0,1,0,1,Pierre Alféri,Ivan Segré
Q1309970,Q352465,Directed,6263,,,8.0,6,0,1,Guy Hocquenghem,Félix Guattari
Q1719595,Q3336659,Directed,6264,,,2.0,1,0,1,Pierre Alféri,Nathalie Quintane
Q462585,Q123507,Directed,6265,,,4.0,2,0,1,Edmond Jabès,Jean Starobinski
Q1719595,Q649863,Directed,6266,,,2.0,1,0,1,Pierre Alféri,Serge Quadruppani
Q462585,Q160451,Directed,6267,,,8.0,3,0,1,Edmond Jabès,Luigi Nono
Q1719595,Q3084346,Directed,6268,,,2.0,1,0,1,Pierre Alféri,François Cusset
Q1309970,Q169906,Directed,6269,,,5.0,5,0,1,Guy Hocquenghem,Jacques Lacan
Q462585,Q158099,Directed,6272,,,4.0,2,0,1,Edmond Jabès,Antoni Tàpies
Q362349,Q329,Directed,6274,,,20.0,14,0,1,André Glucksmann,Nicolas Sarkozy
Q462585,Q2637632,Directed,6275,,,4.0,2,0,1,Edmond Jabès,Olivier Debré
Q7197,Q432558,Directed,6276,,,5.0,4,0,1,Simone de Beauvoir,Hélène de Beauvoir
Q374654,Q1450977,Directed,6277,,,4.0,3,0,1,René Schérer,François Châtelet
Q462585,Q315210,Directed,6278,,,14.0,5,0,1,Edmond Jabès,Maurice Blanchot
Q374654,Q3103036,Directed,6279,,,2.0,2,0,1,René Schérer,Georges Lapassade
Q462585,Q130631,Directed,6281,,,20.0,8,0,1,Edmond Jabès,Jacques Derrida
Q362349,Q7747,Directed,6283,,,7.0,6,0,1,André Glucksmann,Vladimir Putin
Q462585,Q34670,Directed,6284,,,13.0,8,0,1,Edmond Jabès,Albert Camus
Q1309970,Q3479350,Directed,6285,,,2.0,2,0,1,Guy Hocquenghem,Serge Halimi
Q462585,Q315015,Directed,6286,,,4.0,2,0,1,Edmond Jabès,René Char
Q982029,Q1102683,Directed,6287,,,1.0,1,0,1,Tony Duvert,Jérôme Lindon
Q1719595,Q95141,Directed,6288,,,2.0,1,0,1,Pierre Alféri,Christian Bourgois
Q7197,Q212639,Directed,6289,,,40.0,20,0,1,Simone de Beauvoir,Maurice Merleau-Ponty
Q297758,Q13030868,Directed,6290,,,1.0,1,0,1,Nathalie Sarraute,Q13030868
Q982029,Q37327,Directed,6291,,,5.0,4,0,1,Tony Duvert,Samuel Beckett
Q462585,Q214642,Directed,6292,,,10.0,4,0,1,Edmond Jabès,Paul Auster
Q362349,Q76837,Directed,6293,,,2.0,2,0,1,André Glucksmann,Daniel Cohn-Bendit
Q462585,Q25120,Directed,6294,,,2.0,1,0,1,Edmond Jabès,Pier Paolo Pasolini
Q362349,Q4128,Directed,6295,,,2.0,2,0,1,André Glucksmann,Louis Aragon
Q7197,Q128126,Directed,6297,,,13.0,11,0,1,Simone de Beauvoir,Claude Lévi-Strauss
Q982029,Q123389,Directed,6298,,,5.0,3,0,1,Tony Duvert,Robert Pinget
Q982029,Q216266,Directed,6299,,,8.0,5,0,1,Tony Duvert,Alain Robbe-Grillet
Q3093872,Q2038,Directed,6300,,,3.0,3,0,1,Gabriel Matzneff,François Mitterrand
Q982029,Q309716,Directed,6301,,,3.0,3,0,1,Tony Duvert,Michel Butor
Q7197,Q723621,Directed,6303,,,9.0,7,0,1,Simone de Beauvoir,Paul Nizan
Q3093872,Q52985,Directed,6304,,,3.0,3,0,1,Gabriel Matzneff,Hergé
Q7197,Q1388759,Directed,6305,,,10.0,6,0,1,Simone de Beauvoir,René Maheu
Q362349,Q5816,Directed,6306,,,4.0,4,0,1,André Glucksmann,Mao Zedong
Q374654,Q17628988,Directed,6307,,,1.0,1,0,1,René Schérer,Geoffroy de Lagasnerie
Q982029,Q156268,Directed,6308,,,3.0,3,0,1,Tony Duvert,Pierre Bourdie
Q362349,Q1309970,Directed,6309,,,2.0,2,0,1,André Glucksmann,Guy Hocquenghem
Q374654,Q3134515,Directed,6310,,,1.0,1,0,1,René Schérer,Hervé Hamon
Q362349,Q2038,Directed,6311,,,2.0,2,0,1,André Glucksmann,François Mitterrand
Q7197,Q354504,Directed,6314,,,2.0,1,0,1,Simone de Beauvoir,Alexandre Kojève
Q374654,Q63704,Directed,6316,,,1.0,1,0,1,René Schérer,Françoise Dolto
Q7197,Q540407,Directed,6317,,,2.0,1,0,1,Simone de Beauvoir,Jean Hyppolite
Q982029,Q581018,Directed,6318,,,2.0,2,0,1,Tony Duvert,Claude Mauriac
Q982029,Q179109,Directed,6321,,,6.0,6,0,1,Tony Duvert,Roland Barthes
Q7197,Q2900819,Directed,6324,,,5.0,3,0,1,Simone de Beauvoir,Bianca Lamblin
Q7197,Q3566009,Directed,6326,,,3.0,2,0,1,Simone de Beauvoir,Wanda Kosakiewicz
Q374654,Q938297,Directed,6329,,,1.0,1,0,1,René Schérer,Roger-Pol Droit
Q982029,Q643408,Directed,6330,,,1.0,1,0,1,Tony Duvert,Bertrand Poirot-Delpech
Q374654,Q982029,Directed,6332,,,2.0,1,0,1,René Schérer,Tony Duvert
Q982029,Q1883259,Directed,6333,,,1.0,1,0,1,Tony Duvert,Madeleine Chapsal
Q982029,Q374654,Directed,6334,,,1.0,1,0,1,Tony Duvert,René Schérer
Q3093872,Q374654,Directed,6335,,,1.0,1,0,1,Gabriel Matzneff,René Schérer
Q374654,Q3093872,Directed,6338,,,3.0,2,0,1,René Schérer,Gabriel Matzneff
Q462585,Q9364,Directed,6339,,,9.0,6,0,1,Edmond Jabès,Jean-Paul Sartre
Q982029,Q3190911,Directed,6340,,,1.0,1,0,1,Tony Duvert,Jérôme Garcin
Q297758,Q216266,Directed,6341,,,11.0,10,0,1,Nathalie Sarraute,Alain Robbe-Grillet
Q362349,Q2042,Directed,6343,,,3.0,3,0,1,André Glucksmann,Charles de Gaulle
Q297758,Q131549,Directed,6344,,,7.0,7,0,1,Nathalie Sarraute,Claude Simon
Q462585,Q128126,Directed,6345,,,9.0,6,0,1,Edmond Jabès,Claude Lévi-Strauss
Q297758,Q153248,Directed,6346,,,5.0,5,0,1,Nathalie Sarraute,Marguerite Duras
Q982029,Q2353878,Directed,6348,,,1.0,1,0,1,Tony Duvert,Eugène Savitzkaya
Q982029,Q84153,Directed,6350,,,1.0,1,0,1,Tony Duvert,Hervé Guibert
Q982029,Q3298796,Directed,6351,,,1.0,1,0,1,Tony Duvert,Mathieu Lindon
Q374654,Q7060,Directed,6352,,,1.0,1,0,1,René Schérer,Michel Onfray
Q297758,Q12407956,Directed,6353,,,1.0,1,0,1,Nathalie Sarraute,Yonat Sened
Q982029,Q3124189,Directed,6357,,,2.0,1,0,1,Tony Duvert,Gérard Mordillat
Q3093872,Q1101521,Directed,6358,,,1.0,1,0,1,Gabriel Matzneff,Bernard Pivot
Q551749,Q9364,Directed,6359,,,13.0,8,0,1,Francis Ponge,Jean-Paul Sartre
Q982029,Q3427032,Directed,6360,,,2.0,1,0,1,Tony Duvert,René de Ceccatty
Q551749,Q34670,Directed,6362,,,3.0,2,0,1,Francis Ponge,Albert Camus
Q374654,Q3571725,Directed,6363,,,1.0,1,0,1,René Schérer,Yannick Beaubatie
Q982029,Q184622,Directed,6365,,,6.0,5,0,1,Tony Duvert,Jean Genet
Q7197,Q5809,Directed,6367,,,50.0,40,0,1,Simone de Beauvoir,Che Guevara
Q1333153,Q1349785,Directed,6368,,,2.0,1,0,1,Philippe Lacoue-Labarthe,Jean Beaufret
Q1333153,Q3124002,Directed,6370,,,4.0,2,0,1,Philippe Lacoue-Labarthe,Gérard Granel
Q1333153,Q266247,Directed,6373,,,8.0,3,0,1,Philippe Lacoue-Labarthe,Gérard Genette
Q551749,Q130631,Directed,6374,,,9.0,5,0,1,Francis Ponge,Jacques Derrida
Q551749,Q984492,Directed,6375,,,1.0,1,0,1,Francis Ponge,Henri Maldiney
Q551749,Q324944,Directed,6379,,,13.0,6,0,1,Francis Ponge,Philippe Sollers
Q551749,Q123521,Directed,6380,,,3.0,2,0,1,Francis Ponge,Philippe Jaccottet
Q551749,Q315210,Directed,6382,,,1.0,1,0,1,Francis Ponge,Maurice Blanchot
Q3093872,Q423298,Directed,6384,,,1.0,1,0,1,Gabriel Matzneff,Pascal Quignard
Q551749,Q154756,Directed,6387,,,1.0,1,0,1,Francis Ponge,Italo Calvino
Q7197,Q261456,Directed,6389,,,6.0,3,0,1,Simone de Beauvoir,Delphine Seyrig
Q7197,Q292268,Directed,6392,,,3.0,2,0,1,Simone de Beauvoir,Kate Millett
Q1333153,Q76356,Directed,6399,,,4.0,2,0,1,Philippe Lacoue-Labarthe,Hans-Georg Gadamer
Q1309970,Q44272,Directed,6400,,,1.0,1,0,1,Guy Hocquenghem,Michel Foucault
Q1333153,Q3315948,Directed,6401,,,2.0,1,0,1,Philippe Lacoue-Labarthe,Mireille Calle-Gruber
Q462585,Q3260856,Directed,6402,,,2.0,1,0,1,Edmond Jabès,Louis-René des Forêts
Q462585,Q553887,Directed,6404,,,2.0,1,0,1,Edmond Jabès,Michel de Certeau
Q7197,Q3021331,Directed,6406,,,2.0,1,0,1,Simone de Beauvoir,Deirdre Bair
Q982029,Q651763,Directed,6407,,,1.0,1,0,1,Tony Duvert,Pierre Assouline
Q7197,Q1924889,Directed,6411,,,6.0,1,0,1,Simone de Beauvoir,Suzanne Lilar
Q982029,Q1309970,Directed,6412,,,2.0,2,0,1,Tony Duvert,Guy Hocquenghem
Q1333153,Q311005,Directed,6415,,,2.0,1,0,1,Philippe Lacoue-Labarthe,Alain Badiou
Q7197,Q163118,Directed,6416,,,6.0,4,0,1,Simone de Beauvoir,Marguerite Yourcenar
Q1333153,Q17350925,Directed,6417,,,2.0,1,0,1,Philippe Lacoue-Labarthe,Ivan Segré
Q7197,Q297758,Directed,6418,,,5.0,3,0,1,Simone de Beauvoir,Nathalie Sarraute
Q7197,Q274309,Directed,6421,,,6.0,5,0,1,Simone de Beauvoir,Élisabeth Badinter
Q7197,Q1779042,Directed,6422,,,2.0,1,0,1,Simone de Beauvoir,Toril Moi
Q1333153,Q822727,Directed,6425,,,4.0,2,0,1,Philippe Lacoue-Labarthe,Bernard Stiegler
Q982029,Q207359,Directed,6426,,,3.0,3,0,1,Tony Duvert,Georges Bataille
Q1333153,Q607534,Directed,6428,,,2.0,1,0,1,Philippe Lacoue-Labarthe,Jean-Christophe Bailly
Q374654,Q193257,Directed,6429,,,1.0,1,0,1,René Schérer,Jean-François Lyotard
Q362349,Q34474,Directed,6430,,,7.0,6,0,1,André Glucksmann,Aleksandr Solzhenitsyn
Q297758,Q2978126,Directed,6431,,,2.0,1,0,1,Nathalie Sarraute,Claude Sarraute
Q7197,Q55375,Directed,6433,,,1.0,1,0,1,Simone de Beauvoir,Claude Chabrol
Q374654,Q379962,Directed,6434,,,1.0,1,0,1,René Schérer,Kateb Yacine
Q462585,Q15918362,Directed,6436,,,4.0,1,0,1,Edmond Jabès,Didier Cahen
Q297758,Q37327,Directed,6438,,,1.0,1,0,1,Nathalie Sarraute,Samuel Beckett
Q362349,Q556149,Directed,6439,,,3.0,3,0,1,André Glucksmann,Raphäel Glucksmann
Q297758,Q2042590,Directed,6441,,,1.0,1,0,1,Nathalie Sarraute,Claude Régy
Q297758,Q309898,Directed,6442,,,1.0,1,0,1,Nathalie Sarraute,Jean-Louis Barrault
Q297758,Q3484538,Directed,6444,,,1.0,1,0,1,Nathalie Sarraute,Simone Benmussa
Q7197,Q160640,Directed,6445,,,11.0,10,0,1,Simone de Beauvoir,Raymond Aron
Q462585,Q13563120,Directed,6446,,,2.0,1,0,1,Edmond Jabès,Rosmarie Waldrop
Q462585,Q964391,Directed,6448,,,2.0,1,0,1,Edmond Jabès,Robert Duncan
Q462585,Q7192282,Directed,6449,,,2.0,1,0,1,Edmond Jabès,Pierre Joris
Q1333153,Q4361145,Directed,6450,,,2.0,1,0,1,Philippe Lacoue-Labarthe,Yelena Petrovskaya
Q1333153,Q1930292,Directed,6451,,,2.0,1,0,1,Philippe Lacoue-Labarthe,Mikhail Ryklin
Q297758,Q309716,Directed,6453,,,7.0,7,0,1,Nathalie Sarraute,Michel Butor
Q1309970,Q432730,Directed,6457,,,1.0,1,0,1,Guy Hocquenghem,Daniel Bensaïd
Q1309970,Q601475,Directed,6458,,,1.0,1,0,1,Guy Hocquenghem,Maurice de Gandillac
Q7197,Q2042,Directed,6461,,,1.0,1,0,1,Simone de Beauvoir,Charles de Gaulle
Q7197,Q151164,Directed,6463,,,1.0,1,0,1,Simone de Beauvoir,André Malraux
Q297758,Q3438616,Directed,6466,,,1.0,1,0,1,Nathalie Sarraute,Roger-Michel Allemand
Q7197,Q462591,Directed,6467,,,7.0,6,0,1,Simone de Beauvoir,Michel Leiris
Q7197,Q236161,Directed,6468,,,1.0,1,0,1,Simone de Beauvoir,Dora Maar
Q3093872,Q728489,Directed,6469,,,1.0,1,0,1,Gabriel Matzneff,Vladimir Jankélévitch
Q362349,Q156268,Directed,6470,,,1.0,1,0,1,André Glucksmann,Pierre Bourdie
Q1333153,Q453288,Directed,6472,,,6.0,3,0,1,Philippe Lacoue-Labarthe,George Steiner
Q1333153,Q193257,Directed,6473,,,8.0,4,0,1,Philippe Lacoue-Labarthe,Jean-François Lyotard
Q1333153,Q478292,Directed,6474,,,4.0,2,0,1,Philippe Lacoue-Labarthe,Victor Farías
Q362349,Q3570648,Directed,6475,,,1.0,1,0,1,André Glucksmann,Xavier Delcourt
Q362349,Q2423280,Directed,6476,,,1.0,1,0,1,André Glucksmann,François Aubral
Q3093872,Q193405,Directed,6477,,,1.0,1,0,1,Gabriel Matzneff,Emil Cioran
Q551749,Q12136512,Directed,6478,,,1.0,1,0,1,Francis Ponge,Q12136512
Q3093872,Q313509,Directed,6479,,,1.0,1,0,1,Gabriel Matzneff,Bernard-Henri Lévy
Q3093872,Q314972,Directed,6480,,,1.0,1,0,1,Gabriel Matzneff,Frédéric Beigbeder
Q362349,Q206327,Directed,6481,,,1.0,1,0,1,André Glucksmann,Bernard Kouchner
Q362349,Q2762267,Directed,6482,,,1.0,1,0,1,André Glucksmann,Marie-France Garaud
Q362349,Q455421,Directed,6483,,,1.0,1,0,1,André Glucksmann,Jean-François Revel
Q362349,Q3351411,Directed,6484,,,1.0,1,0,1,André Glucksmann,Olivier Todd
Q362349,Q314148,Directed,6485,,,1.0,1,0,1,André Glucksmann,Emmanuel Le Roy Ladurie
Q551749,Q3157791,Directed,6486,,,1.0,1,0,1,Francis Ponge,Jacqueline Risset
Q7197,Q52249,Directed,6487,,,1.0,1,0,1,Simone de Beauvoir,Colette Audry
Q551749,Q3903171,Directed,6488,,,1.0,1,0,1,Francis Ponge,Piero Bigongiari
Q362349,Q827389,Directed,6489,,,1.0,1,0,1,André Glucksmann,Pierre Daix
Q362349,Q2629540,Directed,6490,,,1.0,1,0,1,André Glucksmann,Alain Besançon
Q362349,Q12940,Directed,6495,,,1.0,1,0,1,André Glucksmann,Jacques Chaban-Delmas
Q362349,Q106057,Directed,6496,,,1.0,1,0,1,André Glucksmann,Yves Montand
Q362349,Q106126,Directed,6497,,,1.0,1,0,1,André Glucksmann,Simone Signoret
Q3093872,Q2291,Directed,6498,,,1.0,1,0,1,Gabriel Matzneff,Totò
Q362349,Q1316,Directed,6499,,,5.0,5,0,1,André Glucksmann,Saddam Hussein
Q1333153,Q450663,Directed,6500,,,2.0,1,0,1,Philippe Lacoue-Labarthe,Avital Ronell
Q551749,Q44107,Directed,6501,,,1.0,1,0,1,Francis Ponge,Peter Handke
Q551749,Q2546290,Directed,6502,,,1.0,1,0,1,Francis Ponge,Walter Seitter
Q7197,Q7833,Directed,6504,,,9.0,8,0,1,Simone de Beauvoir,Boris Vian
Q362349,Q19878,Directed,6505,,,1.0,1,0,1,André Glucksmann,Muammar al-Gaddafi
Q362349,Q17293,Directed,6508,,,1.0,1,0,1,André Glucksmann,Tenzin Gyatso
Q362349,Q36233,Directed,6509,,,3.0,3,0,1,André Glucksmann,Václav Havel
Q362349,Q151813,Directed,6510,,,1.0,1,0,1,André Glucksmann,F. W. de Klerk
Q7197,Q11256,Directed,6511,,,9.0,9,0,1,Simone de Beauvoir,Fidel Castro
Q462585,Q3620070,Directed,6512,,,1.0,1,0,1,Edmond Jabès,Antonio Prete
Q462585,Q3208886,Directed,6515,,,1.0,1,0,1,Edmond Jabès,Ginevra Bompiani
Q7197,Q5816,Directed,6517,,,9.0,9,0,1,Simone de Beauvoir,Mao Zedong
Q7197,Q319820,Directed,6518,,,3.0,3,0,1,Simone de Beauvoir,Richard Wright
Q462585,Q369756,Directed,6523,,,4.0,1,0,1,Edmond Jabès,Massimo Cacciari
Q7197,Q551512,Directed,6525,,,7.0,5,0,1,Simone de Beauvoir,Claude Lanzmann
Q462585,Q2584343,Directed,6526,,,2.0,1,0,1,Edmond Jabès,Winfried Wehle
Q7197,Q457705,Directed,6527,,,6.0,3,0,1,Simone de Beauvoir,Gisèle Halimi
Q462585,Q157303,Directed,6528,,,2.0,1,0,1,Edmond Jabès,Georges Perec
Q462585,Q733225,Directed,6529,,,2.0,1,0,1,Edmond Jabès,Albert Memmi
Q462585,Q157322,Directed,6530,,,2.0,1,0,1,Edmond Jabès,Romain Gary
Q462585,Q123553,Directed,6531,,,2.0,1,0,1,Edmond Jabès,Albert Cohen
Q462585,Q122650,Directed,6532,,,4.0,1,0,1,Edmond Jabès,Felix Philipp Ingold
Q7197,Q631466,Directed,6533,,,1.0,1,0,1,Simone de Beauvoir,Benny Lévy
Q7197,Q2861624,Directed,6535,,,1.0,1,0,1,Simone de Beauvoir,Arlette Elkaïm-Sartre
Q362349,Q308021,Directed,6537,,,1.0,1,0,1,André Glucksmann,Abdelwahab Meddeb
Q462585,Q39524,Directed,6538,,,2.0,1,0,1,Edmond Jabès,Gamal Abdel Nasser
Q7197,Q2308461,Directed,6541,,,1.0,1,0,1,Simone de Beauvoir,Henri Alleg
Q462585,Q11648634,Directed,6545,,,6.0,1,0,1,Edmond Jabès,Sōshi Suzuki
Q7197,Q316753,Directed,6547,,,1.0,1,0,1,Simone de Beauvoir,Daniel Mayer
Q7197,Q328694,Directed,6548,,,1.0,1,0,1,Simone de Beauvoir,André Philip
Q7197,Q455421,Directed,6549,,,1.0,1,0,1,Simone de Beauvoir,Jean-François Revel
Q7197,Q1646,Directed,6551,,,2.0,2,0,1,Simone de Beauvoir,Françoise Sagan
Q551749,Q216266,Directed,6552,,,1.0,1,0,1,Francis Ponge,Alain Robbe-Grillet
Q297758,Q3885585,Directed,6553,,,1.0,1,0,1,Nathalie Sarraute,Oreste del Buono
Q297758,Q268147,Directed,6554,,,1.0,1,0,1,Nathalie Sarraute,Mary McCarthy
Q297758,Q3208886,Directed,6555,,,1.0,1,0,1,Nathalie Sarraute,Ginevra Bompiani
Q297758,Q312523,Directed,6556,,,2.0,2,0,1,Nathalie Sarraute,Jean-Louis de Rambures
Q362349,Q1348334,Directed,6558,,,1.0,1,0,1,André Glucksmann,Pascal Bruckner
Q1333153,Q25120,Directed,6559,,,2.0,1,0,1,Philippe Lacoue-Labarthe,Pier Paolo Pasolini
