local_source,local_target,Source,Target,Type,id,label,timeset,weight,wikiweight,isolateedge,distinctweight,source_name,target_name
http://datadock.io/timathom/netsci/id/resource/person/Q454802,http://datadock.io/timathom/netsci/id/resource/person/Q96465,http://www.wikidata.org/entity/Q454802,http://www.wikidata.org/entity/Q96465,Directed,121,,,1.0,1,0,1,Ernesto Laclau,Klaus Holzkamp
http://datadock.io/timathom/netsci/id/resource/person/Q236173,http://datadock.io/timathom/netsci/id/resource/person/Q76357,http://www.wikidata.org/entity/Q236173,http://www.wikidata.org/entity/Q76357,Directed,123,,,14.0,10,0,1,Chantal Mouffe,Jürgen Habermas
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q289333,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q289333,Directed,124,,,66.0,14,0,1,Louis Althusser,Étienne Balibar
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q219368,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q219368,Directed,125,,,34.0,18,0,1,Louis Althusser,Judith Butler
http://datadock.io/timathom/netsci/id/resource/person/Q153034,http://datadock.io/timathom/netsci/id/resource/person/Q380443,http://www.wikidata.org/entity/Q153034,http://www.wikidata.org/entity/Q380443,Directed,126,,,7.0,4,0,1,Emmanuel Levinas,Alain Finkielkraut
http://datadock.io/timathom/netsci/id/resource/person/Q236173,http://datadock.io/timathom/netsci/id/resource/person/Q172544,http://www.wikidata.org/entity/Q236173,http://www.wikidata.org/entity/Q172544,Directed,127,,,13.0,9,0,1,Chantal Mouffe,John Rawls
http://datadock.io/timathom/netsci/id/resource/person/Q153034,http://datadock.io/timathom/netsci/id/resource/person/Q631466,http://www.wikidata.org/entity/Q153034,http://www.wikidata.org/entity/Q631466,Directed,128,,,11.0,5,0,1,Emmanuel Levinas,Benny Lévy
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q3313749,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q3313749,Directed,129,,,2.0,1,0,1,Jean-Luc Nancy,Mikkel Borch-Jacobsen
http://datadock.io/timathom/netsci/id/resource/person/Q153034,http://datadock.io/timathom/netsci/id/resource/person/Q313509,http://www.wikidata.org/entity/Q153034,http://www.wikidata.org/entity/Q313509,Directed,130,,,15.0,7,0,1,Emmanuel Levinas,Bernard-Henri Lévy
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q95141,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q95141,Directed,131,,,2.0,1,0,1,Jean-Luc Nancy,Christian Bourgois
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q9364,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q9364,Directed,132,,,23.0,15,0,1,Claude Lévi-Strauss,Jean-Paul Sartre
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q1265639,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q1265639,Directed,133,,,12.0,6,0,1,Jean-Luc Nancy,Roberto Esposito
http://datadock.io/timathom/netsci/id/resource/person/Q822727,http://datadock.io/timathom/netsci/id/resource/person/Q381678,http://www.wikidata.org/entity/Q822727,http://www.wikidata.org/entity/Q381678,Directed,134,,,12.0,3,0,1,Bernard Stiegler,André Leroi-Gourhan
http://datadock.io/timathom/netsci/id/resource/person/Q236173,http://datadock.io/timathom/netsci/id/resource/person/Q373036,http://www.wikidata.org/entity/Q236173,http://www.wikidata.org/entity/Q373036,Directed,135,,,3.0,2,0,1,Chantal Mouffe,Claude Lefort
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q376422,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q376422,Directed,136,,,10.0,3,0,1,Jean-Luc Nancy,Federico Ferrari
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q152176,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q152176,Directed,137,,,6.0,4,0,1,Antonin Artaud,Paul Éluard
http://datadock.io/timathom/netsci/id/resource/person/Q236173,http://datadock.io/timathom/netsci/id/resource/person/Q467470,http://www.wikidata.org/entity/Q236173,http://www.wikidata.org/entity/Q467470,Directed,138,,,5.0,3,0,1,Chantal Mouffe,Jacques Rancière
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q467470,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q467470,Directed,139,,,52.0,14,0,1,Louis Althusser,Jacques Rancière
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q3106741,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q3106741,Directed,140,,,2.0,1,0,1,Jean-Luc Nancy,Ginette Michaud
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q218690,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q218690,Directed,141,,,5.0,3,0,1,Antonin Artaud,Raymond Queneau
http://datadock.io/timathom/netsci/id/resource/person/Q822727,http://datadock.io/timathom/netsci/id/resource/person/Q3124002,http://www.wikidata.org/entity/Q822727,http://www.wikidata.org/entity/Q3124002,Directed,142,,,4.0,1,0,1,Bernard Stiegler,Gérard Granel
http://datadock.io/timathom/netsci/id/resource/person/Q236173,http://datadock.io/timathom/netsci/id/resource/person/Q158030,http://www.wikidata.org/entity/Q236173,http://www.wikidata.org/entity/Q158030,Directed,143,,,5.0,3,0,1,Chantal Mouffe,Cornelius Castoriadis locus
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q309898,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q309898,Directed,145,,,8.0,5,0,1,Antonin Artaud,Jean-Louis Barrault
http://datadock.io/timathom/netsci/id/resource/person/Q822727,http://datadock.io/timathom/netsci/id/resource/person/Q3014631,http://www.wikidata.org/entity/Q822727,http://www.wikidata.org/entity/Q3014631,Directed,147,,,6.0,1,0,1,Bernard Stiegler,Daniel Ross
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q55388,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q55388,Directed,148,,,7.0,4,0,1,Antonin Artaud,René Clair
http://datadock.io/timathom/netsci/id/resource/person/Q236173,http://datadock.io/timathom/netsci/id/resource/person/Q17045132,http://www.wikidata.org/entity/Q236173,http://www.wikidata.org/entity/Q17045132,Directed,149,,,7.0,3,0,1,Chantal Mouffe,Íñigo Errejón
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q183265,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q183265,Directed,150,,,6.0,3,0,1,Jean-Luc Nancy,Wendy Brown
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q974324,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q974324,Directed,152,,,3.0,2,0,1,Antonin Artaud,Maurice Nadeau
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q658382,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q658382,Directed,153,,,8.0,3,0,1,Jean-Luc Nancy,Robert Antelme
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q581018,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q581018,Directed,155,,,5.0,3,0,1,Antonin Artaud,Claude Mauriac
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q870924,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q870924,Directed,156,,,4.0,2,0,1,Jean-Luc Nancy,Simon Hantaï
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q2825437,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q2825437,Directed,157,,,2.0,1,0,1,Jean-Luc Nancy,Adèle Van Reeth
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q315015,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q315015,Directed,158,,,3.0,2,0,1,Antonin Artaud,René Char
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q223949,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q223949,Directed,159,,,4.0,2,0,1,Claude Lévi-Strauss,Maurice Druon
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q3014969,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q3014969,Directed,160,,,2.0,1,0,1,Jean-Luc Nancy,Danielle Cohen-Levinas
http://datadock.io/timathom/netsci/id/resource/person/Q159876,http://datadock.io/timathom/netsci/id/resource/person/Q102106,http://www.wikidata.org/entity/Q159876,http://www.wikidata.org/entity/Q102106,Directed,161,,,1.0,1,0,1,Julia Kristeva,Stephan Moebius
http://datadock.io/timathom/netsci/id/resource/person/Q454802,http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://www.wikidata.org/entity/Q454802,http://www.wikidata.org/entity/Q179109,Directed,162,,,4.0,4,0,1,Ernesto Laclau,Roland Barthes
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q329,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q329,Directed,164,,,6.0,4,0,1,Claude Lévi-Strauss,Nicolas Sarkozy
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q206327,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q206327,Directed,165,,,4.0,3,0,1,Claude Lévi-Strauss,Bernard Kouchner
http://datadock.io/timathom/netsci/id/resource/person/Q454802,http://datadock.io/timathom/netsci/id/resource/person/Q170899,http://www.wikidata.org/entity/Q454802,http://www.wikidata.org/entity/Q170899,Directed,167,,,1.0,1,0,1,Ernesto Laclau,Néstor Kirchner
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q19629750,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q19629750,Directed,168,,,2.0,1,0,1,Jean-Luc Nancy,Joseph Cohen
http://datadock.io/timathom/netsci/id/resource/person/Q353754,http://datadock.io/timathom/netsci/id/resource/person/Q315210,http://www.wikidata.org/entity/Q353754,http://www.wikidata.org/entity/Q315210,Directed,169,,,10.0,5,0,1,Paul de Man,Maurice Blanchot
http://datadock.io/timathom/netsci/id/resource/person/Q822727,http://datadock.io/timathom/netsci/id/resource/person/Q184226,http://www.wikidata.org/entity/Q822727,http://www.wikidata.org/entity/Q184226,Directed,173,,,6.0,2,0,1,Bernard Stiegler,Gilles Deleuze
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q315210,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q315210,Directed,175,,,48.0,16,0,1,Georges Bataille,Maurice Blanchot
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q7060,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q7060,Directed,176,,,17.0,9,0,1,Georges Bataille,Michel Onfray
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q311687,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q311687,Directed,177,,,24.0,10,0,1,Georges Bataille,Giorgio Agamben
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q128126,Directed,180,,,19.0,11,0,1,Louis Althusser,Claude Lévi-Strauss
http://datadock.io/timathom/netsci/id/resource/person/Q353754,http://datadock.io/timathom/netsci/id/resource/person/Q61078,http://www.wikidata.org/entity/Q353754,http://www.wikidata.org/entity/Q61078,Directed,181,,,12.0,6,0,1,Paul de Man,Walter Benjamin
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q38757,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q38757,Directed,182,,,13.0,9,0,1,Roland Barthes,Bertolt Brecht
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q130631,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q130631,Directed,183,,,34.0,9,0,1,Antonin Artaud,Jacques Derrida
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q156201,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q156201,Directed,184,,,11.0,7,0,1,Roland Barthes,Roman Jakobson
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q313769,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q313769,Directed,185,,,8.0,4,0,1,Roland Barthes,Louis Hjelmslev
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q159566,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q159566,Directed,186,,,3.0,2,0,1,Roland Barthes,Cy Twombly
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q185105,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q185105,Directed,187,,,10.0,7,0,1,Claude Lévi-Strauss,Fernand Braudel
http://datadock.io/timathom/netsci/id/resource/person/Q159876,http://datadock.io/timathom/netsci/id/resource/person/Q2494,http://www.wikidata.org/entity/Q159876,http://www.wikidata.org/entity/Q2494,Directed,189,,,3.0,2,0,1,Julia Kristeva,Benedict XVI
http://datadock.io/timathom/netsci/id/resource/person/Q822727,http://datadock.io/timathom/netsci/id/resource/person/Q218022,http://www.wikidata.org/entity/Q822727,http://www.wikidata.org/entity/Q218022,Directed,191,,,4.0,2,0,1,Bernard Stiegler,Alain Resnais
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q312529,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q312529,Directed,192,,,6.0,2,0,1,Antonin Artaud,André Masson
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q184622,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q184622,Directed,194,,,4.0,3,0,1,Antonin Artaud,Jean Genet
http://datadock.io/timathom/netsci/id/resource/person/Q159876,http://datadock.io/timathom/netsci/id/resource/person/Q44272,http://www.wikidata.org/entity/Q159876,http://www.wikidata.org/entity/Q44272,Directed,195,,,19.0,13,0,1,Julia Kristeva,Michel Foucault
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q37327,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q37327,Directed,196,,,4.0,3,0,1,Antonin Artaud,Samuel Beckett
http://datadock.io/timathom/netsci/id/resource/person/Q822727,http://datadock.io/timathom/netsci/id/resource/person/Q5603,http://www.wikidata.org/entity/Q822727,http://www.wikidata.org/entity/Q5603,Directed,199,,,4.0,2,0,1,Bernard Stiegler,Andy Warhol
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q184226,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q184226,Directed,200,,,21.0,8,0,1,Antonin Artaud,Gilles Deleuze
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q57085,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q57085,Directed,201,,,1.0,1,0,1,Louis Althusser,Erich Fromm
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q255463,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q255463,Directed,203,,,2.0,1,0,1,Claude Lévi-Strauss,Camille Paglia
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q352465,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q352465,Directed,205,,,11.0,4,0,1,Antonin Artaud,Félix Guattari
http://datadock.io/timathom/netsci/id/resource/person/Q159876,http://datadock.io/timathom/netsci/id/resource/person/Q327601,http://www.wikidata.org/entity/Q159876,http://www.wikidata.org/entity/Q327601,Directed,206,,,2.0,1,0,1,Julia Kristeva,Jean-Pierre Faye
http://datadock.io/timathom/netsci/id/resource/person/Q822727,http://datadock.io/timathom/netsci/id/resource/person/Q153965,http://www.wikidata.org/entity/Q822727,http://www.wikidata.org/entity/Q153965,Directed,207,,,4.0,2,0,1,Bernard Stiegler,Joseph Beuys
http://datadock.io/timathom/netsci/id/resource/person/Q159876,http://datadock.io/timathom/netsci/id/resource/person/Q388714,http://www.wikidata.org/entity/Q159876,http://www.wikidata.org/entity/Q388714,Directed,208,,,2.0,1,0,1,Julia Kristeva,Marcelin Pleynet
http://datadock.io/timathom/netsci/id/resource/person/Q159876,http://datadock.io/timathom/netsci/id/resource/person/Q3174310,http://www.wikidata.org/entity/Q159876,http://www.wikidata.org/entity/Q3174310,Directed,209,,,2.0,1,0,1,Julia Kristeva,Jean Ricardou
